id	q1	q2	verb1	verb2	if_rate1	if_rate2	if_rate_in_q1	if_rate_in_q2	adverbs1	adverbs2	same_verb	same_unit	which_unit_comp	is_greater	q_comp_tokens	q_rate	operation
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	/
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	x
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	x
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	-
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	x
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	x
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	-
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	/
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	/rev
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	x
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	/
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	/rev
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	/
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-
10634	3.0	4.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	-
10634	3.0	4.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	3.0	4.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	/rev
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	x
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	x
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	3.0	2.0	None	become	None	None	None	None	False	False	False	False	None	True	False	False	+
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	3.0	2.0	None	become	None	None	None	None	False	False	False	False	None	True	False	False	-rev
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-
10634	3.0	2.0	None	become	None	None	None	None	False	False	False	False	None	True	False	False	/rev
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	x
10634	3.0	2.0	None	become	None	None	None	None	False	False	False	False	None	True	False	False	-
10634	4.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	x
10634	3.0	2.0	None	become	None	None	None	None	False	False	False	False	None	True	False	False	-
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	x
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	x
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	x
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	-
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	x
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	+
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	x
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	+
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	x
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	-
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	-
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	x
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	x
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	/
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	/
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	/rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	3.0	3.0	None	become	None	None	None	None	False	False	False	False	None	False	False	False	/rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	x
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	x
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	x
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	x
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	x
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	x
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	+
10634	3.0	6.0	None	add	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	x
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	x
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	/
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	x
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	-rev
10634	4.0	2.0	None	become	None	None	None	None	False	False	False	True	None	True	False	False	+
10634	3.0	4.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10634	3.0	4.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	+
10634	3.0	4.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	/rev
10634	3.0	2.0	None	become	None	None	None	None	False	False	False	False	None	True	False	False	+
10634	3.0	2.0	None	become	None	None	None	None	False	False	False	False	None	True	False	False	-rev
10634	3.0	2.0	None	become	None	None	None	None	False	False	False	False	None	True	False	False	/rev
10634	3.0	2.0	None	become	None	None	None	None	False	False	False	False	None	True	False	False	-
10634	3.0	2.0	None	become	None	None	None	None	False	False	False	False	None	True	False	False	-
10670	1.5	12.0	cost	buy	False	None	None	however	True	False	False	False	None	False	True	True	x
10670	1.5	12.0	cost	buy	False	None	None	once rather	True	False	False	False	None	False	True	True	x
10718	2.0	3.0	evaporate	evaporate	None	None	None	None	False	False	True	False	None	False	False	False	x
10718	4.0	16.0	contain	contain	None	None	alcohol	None	False	False	True	False	None	False	False	False	+
10718	2.0	3.0	evaporate	evaporate	None	None	None	None	False	False	True	False	None	False	False	False	x
10718	2.0	3.0	evaporate	evaporate	None	None	None	None	False	False	True	False	None	False	False	False	x
10718	4.0	2.0	contain	evaporate	None	None	alcohol	None	False	False	False	False	None	True	False	False	+
10718	4.0	3.0	contain	evaporate	None	None	alcohol	None	False	False	False	False	None	True	False	False	-rev
10718	4.0	3.0	contain	evaporate	None	None	alcohol	None	False	False	False	False	None	True	False	False	-rev
10718	4.0	3.0	contain	evaporate	None	None	alcohol	None	False	False	False	False	None	True	False	False	-
10718	4.0	3.0	contain	evaporate	None	None	alcohol	None	False	False	False	False	None	True	False	False	-
10718	16.0	2.0	contain	evaporate	None	None	None	None	False	False	False	False	None	True	False	False	-
10718	4.0	3.0	contain	evaporate	None	None	alcohol	None	False	False	False	False	None	True	False	False	-
10718	16.0	2.0	contain	evaporate	None	None	None	None	False	False	False	False	None	True	False	False	-rev
10718	4.0	3.0	contain	evaporate	None	None	alcohol	None	False	False	False	False	None	True	False	False	-rev
10718	16.0	2.0	contain	evaporate	None	None	None	None	False	False	False	False	None	True	False	False	-
10718	4.0	3.0	contain	evaporate	None	None	alcohol	None	False	False	False	False	None	True	False	False	-
10718	16.0	2.0	contain	evaporate	None	None	None	None	False	False	False	False	None	True	False	False	-rev
10718	4.0	3.0	contain	evaporate	None	None	alcohol	None	False	False	False	False	None	True	False	False	-rev
10718	16.0	3.0	contain	evaporate	None	None	None	None	False	False	False	True	None	True	False	False	x
10718	4.0	16.0	contain	contain	None	None	alcohol	None	False	False	True	False	None	False	False	False	/
10718	4.0	16.0	contain	contain	None	None	alcohol	None	False	False	True	False	None	False	False	False	/rev
10718	4.0	3.0	contain	evaporate	None	None	alcohol	None	False	False	False	False	None	True	False	False	/
10718	4.0	3.0	contain	evaporate	None	None	alcohol	None	False	False	False	False	None	True	False	False	-
10718	4.0	3.0	contain	evaporate	None	None	alcohol	None	False	False	False	False	None	True	False	False	-
10718	4.0	3.0	contain	evaporate	None	None	alcohol	None	False	False	False	False	None	True	False	False	x
10721	2.0	4.4	raise	raise	None	None	None	None	False	False	True	True	None	False	False	False	/
10721	5.0	2.0	take	raise	None	None	None	None	False	False	False	False	None	True	False	False	/rev
10721	5.0	4.4	take	raise	None	None	None	None	False	False	False	False	None	True	False	False	x
10746	7.0	2.0	None	create	None	None	more	None	False	False	False	False	None	True	False	False	+
10750	50.0	20.0	be	be	None	None	None	None	False	False	True	True	None	True	False	False	/rev
10750	10.0	50.0	be	be	None	None	None	None	False	False	True	False	None	False	False	False	/rev
10750	10.0	50.0	be	be	None	None	None	None	False	False	True	False	None	False	False	False	x
10750	10.0	20.0	be	be	None	None	None	None	False	False	True	False	None	False	False	False	/rev
10769	240.0	20.0	take	draw	None	None	None	None	False	False	False	False	None	True	False	False	/
10771	0.25	0.5	arrive	raise	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10796	4.0	2.0	enter	leave	None	None	None	None	False	False	False	True	None	True	False	False	-
10796	4.0	2.0	enter	leave	None	None	None	None	False	False	False	True	None	True	False	False	/
10796	4.0	2.0	enter	be	None	None	None	None	False	False	False	False	None	True	False	False	-
10796	4.0	2.0	enter	be	None	None	None	None	False	False	False	False	None	True	False	False	/
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	None	False	False	False	/rev
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	None	False	False	False	-
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	None	False	False	False	+
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	None	False	False	False	-rev
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	None	False	False	False	/
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	None	False	False	False	x
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	2	True	False	False	x
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	None	False	False	False	x
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	2	True	False	False	/
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	None	False	False	False	-rev
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	2	True	False	False	/
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	None	False	False	False	/rev
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	2	True	False	False	/rev
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	None	False	False	False	/
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	None	False	False	False	x
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	None	False	False	False	+
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	None	False	False	False	-rev
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	None	False	False	False	/rev
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	None	True	False	False	/
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	None	True	False	False	-
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	None	True	False	False	x
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	/
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	/
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	/
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	-
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	/rev
10799	2.0	2.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	-
10799	2.0	2.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10799	2.0	2.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	/
10799	2.0	2.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	/rev
10799	2.0	2.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	-
10799	2.0	2.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10799	2.0	2.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	/
10799	2.0	2.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	/rev
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	2	True	False	False	+
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	2	True	False	False	+
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	2	True	False	False	-rev
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	2	True	False	False	x
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	2	True	False	False	/rev
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	None	True	False	False	+
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	None	True	False	False	-rev
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	None	True	False	False	+
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	None	True	False	False	/rev
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	None	True	False	False	x
10799	2.0	2.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	-
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	/
10799	2.0	2.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	-rev
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	/
10799	2.0	2.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	/
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	/rev
10799	2.0	2.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	/rev
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	/rev
10799	2.0	2.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	/
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	/
10799	2.0	2.0	None	None	None	None	None	None	False	False	False	False	None	False	False	False	/rev
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	/
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	2	False	False	False	/rev
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	2	False	False	False	-
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	2	False	False	False	+
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	2	False	False	False	-rev
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	2	False	False	False	/
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	2	False	False	False	x
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	None	True	False	False	x
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	2	False	False	False	x
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	None	True	False	False	/
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	2	False	False	False	-rev
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	None	True	False	False	/
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	2	False	False	False	/rev
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	None	True	False	False	/rev
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	2	False	False	False	/
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	2	False	False	False	x
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	2	False	False	False	+
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	2	False	False	False	-rev
10799	2.0	4.0	None	walk	None	True	None	None	False	True	False	False	2	False	False	False	/rev
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	2	True	False	False	/
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	2	True	False	False	-
10799	12.0	2.0	None	None	True	None	None	None	True	False	False	False	2	True	False	False	x
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	/
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	/
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	/
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	-
10799	12.0	4.0	None	walk	True	True	None	None	True	True	False	True	None	True	False	False	/rev
10838	3.0	6.0	sleep	sleep	None	True	how	None	False	True	True	False	None	False	False	False	/rev
10838	8.0	3.0	sleep	sleep	True	None	None	how	True	False	True	False	None	True	False	False	x
10838	8.0	6.0	sleep	sleep	True	True	None	None	True	True	True	True	None	True	False	False	/rev
10843	16.0	88.0	beep	beep	True	None	None	None	True	False	True	False	None	False	False	False	/rev
10880	1.0	6.0	buy	contain	None	None	more	more	False	False	False	False	None	False	False	False	x
10880	1.0	6.0	buy	contain	None	None	more	more	False	False	False	False	None	False	False	False	/rev
10880	1.5	20.0	cost	need	False	None	None	at least	True	False	False	False	None	False	False	False	x
10880	1.0	6.0	buy	contain	None	None	more	more	False	False	False	False	None	False	False	False	-rev
10880	1.5	20.0	cost	need	False	None	None	at least	True	False	False	False	None	False	False	False	x
10880	6.0	1.5	contain	cost	None	False	more	None	False	True	False	False	None	True	False	False	/
10880	1.0	6.0	buy	contain	None	None	more	more	False	False	False	False	None	False	False	False	-rev
10880	6.0	20.0	contain	need	None	None	more	at least	False	False	False	True	None	False	False	False	/
10880	1.0	6.0	buy	contain	None	None	more	more	False	False	False	False	None	False	False	False	-rev
10882	3.0	2.0	contain	contain	None	None	respectively	None	False	False	True	False	None	True	False	False	x
10882	2.0	3.0	contain	contain	None	None	None	respectively	False	False	True	False	None	False	False	False	x
10882	2.0	2.0	contain	contain	None	None	None	None	False	False	True	False	None	False	False	False	+
10882	2.0	2.0	contain	contain	None	None	None	None	False	False	True	False	None	False	False	False	x
10888	4.0	6.0	take	take	None	None	None	None	False	False	True	False	None	False	False	False	-
10888	2.0	16.0	take	be	True	None	None	None	True	False	False	False	None	False	False	False	+
10888	4.0	6.0	take	take	None	None	None	None	False	False	True	False	None	False	False	False	-rev
10888	4.0	6.0	take	take	None	None	None	None	False	False	True	False	None	False	False	False	+
10888	16.0	4.0	be	take	None	None	None	None	False	False	False	False	None	True	False	False	-rev
10888	16.0	4.0	be	take	None	None	None	None	False	False	False	False	None	True	False	False	-
10888	16.0	4.0	be	take	None	None	None	None	False	False	False	False	None	True	False	False	/
10888	16.0	4.0	be	take	None	None	None	None	False	False	False	False	None	True	False	False	-
10888	16.0	4.0	be	take	None	None	None	None	False	False	False	False	None	True	False	False	-
10888	2.0	6.0	take	take	True	None	None	None	True	False	True	False	None	False	False	False	/
10888	16.0	6.0	be	take	None	None	None	None	False	False	False	True	None	True	False	False	+
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	+
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	x
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	+
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	x
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	/
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	/rev
10900	2.0	2.0	select	select	None	None	None	None	False	False	True	False	None	False	False	False	+
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	+
10900	2.0	2.0	select	select	None	None	None	None	False	False	True	False	None	False	False	False	+
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	x
10900	2.0	2.0	select	select	None	None	None	None	False	False	True	False	None	False	False	False	x
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	+
10900	2.0	2.0	select	select	None	None	None	None	False	False	True	False	None	False	False	False	x
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	x
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	+
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	x
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	+
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	x
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	/
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	/rev
10900	2.0	2.0	select	select	None	None	None	None	False	False	True	False	None	False	False	False	+
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	+
10900	2.0	2.0	select	select	None	None	None	None	False	False	True	False	None	False	False	False	+
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	x
10900	2.0	2.0	select	select	None	None	None	None	False	False	True	False	None	False	False	False	x
10900	2.0	2.0	select	select	None	None	None	how	False	False	True	False	None	False	False	False	+
10900	2.0	2.0	select	select	None	None	None	None	False	False	True	False	None	False	False	False	x
